2,8
3,8
4,8
4,7
5,7
5,6
6,6
7,6
7,5
7,4
8,4
8,3
8,2
8,1
9,1
9,2
10,2
10,3
11,3
11,4
12,4
12,5
13,5
13,6
14,6
14,7
15,7
15,8
16,8
16,7
15,7
15,6
14,6
14,5
13,5
13,4
12,4
12,3
11,3
11,2
10,2
10,1
9,1
8,1
8,2
8,3
8,4
7,4
7,5
7,6
6,6
6,7
5,7
4,7
4,8
3,8
2,8
1,8
