4609,2.84122949372e-26
5635,9.99963534056e-27
2056,2.55385558009e-26
4441,3.12100636516e-26
3615,3.378716717e-26
4136,2.45652427852e-26
4656,3.02435225026e-26
2098,3.42134546428e-26
3124,3.41238584013e-26
3637,3.33610635342e-26
3127,3.41061666026e-26
4298,2.11718103468e-26
5698,7.56436259022e-27
1092,2.98266601211e-26
3656,2.5168046613e-26
3665,6.25928222774e-27
2643,3.42455569266e-26
5728,6.70687509382e-27
615,1.25642190462e-26
620,8.80959148612e-27
2169,3.4271453039e-26
3706,3.35997375816e-26
4219,1.96382330302e-26
3712,3.34809798511e-26
4741,2.94322958592e-26
1165,3.29426143322e-26
2193,3.39640066668e-26
3222,3.39576704733e-26
3235,3.36848771597e-26
4773,2.45906760102e-26
682,3.3481922581e-26
4272,3.23699142925e-26
4276,3.22332422759e-26
4280,3.19831012193e-26
1721,3.3528242447e-26
3773,3.36402847691e-26
1824,9.56879202743e-27
4293,2.7450881779e-26
2759,3.35893579855e-26
2248,3.42694793477e-26
1738,2.24830195435e-26
2768,3.19040504882e-26
727,3.43751212092e-26
731,3.43523534613e-26
2513,3.39252848604e-26
4331,3.23048745914e-26
3537,3.3833755088e-26
3317,3.35571115054e-26
2294,2.79282303134e-26
2809,3.4179843397e-26
5379,1.73649226162e-26
4356,3.19228193759e-26
5388,1.72884591158e-26
1303,3.42236897809e-26
5405,1.64581188995e-26
3870,3.33390157775e-26
5408,1.58371341541e-26
4908,2.73828357034e-26
3373,3.39637500314e-26
3889,3.09034436149e-26
4402,3.19779460515e-26
3892,2.91152311121e-26
4409,3.19389366847e-26
3388,3.38013682261e-26
4416,3.1892484111e-26
1858,3.42341823196e-26
2379,2.06430997628e-26
5452,1.51205271926e-26
2385,6.39397868456e-27
3417,2.38528865859e-26
3941,3.33447612394e-26
4460,1.70567515247e-26
4463,1.08096496484e-26
2420,3.41597849095e-26
1397,3.38629931056e-26
2935,2.67184506426e-26
3454,3.39107558912e-26
900,3.42779782236e-26
4758,2.90487798019e-26
1929,3.42927887619e-26
3466,3.37884143381e-26
912,3.40904395228e-26
2963,3.41779618369e-26
4501,3.13967163509e-26
580,1.67140737187e-26
933,2.90003276959e-26
1960,3.36064418203e-26
4729,2.95161976357e-26
2993,3.3833063452e-26
5561,1.22730638573e-26
5051,2.48879908532e-26
2494,3.41999783333e-26
5575,8.66991007203e-27
5579,6.0140189812e-27
3025,6.35129643034e-27
4059,1.99385120014e-26
5084,2.3911593175e-26
5096,1.75347744964e-26
1010,3.11428148673e-26
