5632,2.00903767579e-22
1540,2.01195208356e-22
4105,1.9105126074e-22
2984,1.90275122081e-22
5141,2.00577259949e-22
4631,2.07213286271e-22
2589,1.8941405393e-22
5664,2.09097374877e-22
5552,2.0003527808e-22
1570,1.98065744491e-22
6179,2.11769398503e-22
1572,1.98947493558e-22
4152,2.04070930801e-22
2106,1.93685551063e-22
5184,2.05219243057e-22
581,2.07860634773e-22
4678,1.90834015217e-22
4679,1.90820632925e-22
1611,2.06209524104e-22
6220,2.12181891119e-22
3149,1.87538254659e-22
3150,1.87160580597e-22
1632,1.95611162722e-22
5236,1.95997491776e-22
6267,2.09568499967e-22
3208,1.95696050519e-22
2697,1.93909645432e-22
5771,2.12250985543e-22
2702,1.9762469823e-22
3216,1.95287975295e-22
6295,2.10819548399e-22
5288,2.0375142832e-22
1708,1.96094675426e-22
4272,1.89032560844e-22
4278,1.88095497284e-22
697,2.10357671431e-22
705,2.147756658e-22
4296,1.93968078857e-22
6345,1.07007484128e-22
4299,1.95994301075e-22
4302,1.98219118788e-22
2767,1.88273532083e-22
5339,2.03255059041e-22
1248,2.00549990268e-22
6097,2.11894349079e-22
1263,2.08269170881e-22
752,2.04937306995e-22
4864,2.02960722024e-22
5383,2.01727752277e-22
1810,1.95874941539e-22
1324,1.98651756893e-22
1331,2.00841548257e-22
3384,1.89802507555e-22
4414,2.00048401555e-22
3392,1.86346701089e-22
6027,2.06806621292e-22
1864,1.96474862256e-22
2383,1.99987739941e-22
5970,2.05465171275e-22
4947,2.05760431384e-22
3420,1.94474487821e-22
4752,1.92395465188e-22
4450,1.91629067206e-22
5479,1.98314101403e-22
1385,2.00227495951e-22
1387,1.99442740265e-22
1390,1.98463966993e-22
2927,1.87681030039e-22
3954,1.86997752653e-22
4468,2.03858863019e-22
5493,2.01572371494e-22
5495,2.02513645439e-22
3979,1.94655444074e-22
3981,1.96160836222e-22
4495,1.997540818e-22
5008,1.95106837479e-22
5012,1.967265623e-22
4502,1.95039232435e-22
6043,2.04896940152e-22
3486,1.86606839475e-22
4511,1.90868585804e-22
2466,2.02025268812e-22
5542,2.03767076563e-22
2472,2.05233491526e-22
4010,2.01513356887e-22
4011,2.00649868156e-22
944,2.11847238894e-22
5555,1.99467117223e-22
6070,2.16426099527e-22
4026,1.90174223256e-22
5573,2.02360371072e-22
5064,1.98289165833e-22
972,2.1056420079e-22
3025,1.99073832763e-22
5076,1.94444841134e-22
5087,1.9550346982e-22
4576,1.99518576128e-22
2545,2.00793919086e-22
5620,2.05553676861e-22
3498,1.92999052018e-22
